modelo,indice_configuracao,posicao_pr_auc,parametros,class_weight,tempo_medio_ajuste,desvio_tempo_ajuste,media_cv_pr_auc,desvio_cv_pr_auc,media_treino_pr_auc,gap_treino_validacao_pr_auc,media_cv_recall,desvio_cv_recall,media_treino_recall,gap_treino_validacao_recall,media_cv_precision,desvio_cv_precision,media_treino_precision,gap_treino_validacao_precision,media_cv_f1,desvio_cv_f1,media_treino_f1,gap_treino_validacao_f1,media_cv_brier,desvio_cv_brier,media_treino_brier,gap_treino_validacao_brier,param_C,param_class_weight,param_solver,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_max_features,param_n_estimators,param_learning_rate,param_subsample
DecisionTreeClassifier,227,199,"{""class_weight"": {""0"": 1, ""1"": 2.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 30}","{""0"": 1, ""1"": 2.0}",0.05178370475769043,0.007624200406751247,0.8154505407377857,0.03099714534422057,0.8849588625238549,0.06950832178606925,0.9229071537290714,0.05898480367071583,0.9488652905381221,0.02595813680905068,0.7223513537371214,0.0376063310795696,0.7508591786741879,0.028507824937066495,0.8086448215499658,0.029406666456022402,0.8377577332018585,0.02911291165189278,0.1909843019832042,0.020276788533236542,0.1568861127488151,-0.03409818923438912,,"{""0"": 1, ""1"": 2.0}",,gini,5,5,30,,,,
DecisionTreeClassifier,297,200,"{""class_weight"": {""0"": 1, ""1"": 3.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 2}","{""0"": 1, ""1"": 3.0}",0.05599908828735352,0.010858516888884326,0.8152967595983117,0.023483031082026835,0.8862769886960903,0.07098022909777857,0.9420471841704717,0.02354465699574564,0.9737501491468799,0.03170296497640812,0.7157314564408386,0.03058365772239062,0.744656732773813,0.02892527633297437,0.8132169174918198,0.026021521343014848,0.8438683016641985,0.03065138417237867,0.20666500050275277,0.02037221266510734,0.16712521369528968,-0.03953978680746309,,"{""0"": 1, ""1"": 3.0}",,gini,5,5,2,,,,
DecisionTreeClassifier,298,200,"{""class_weight"": {""0"": 1, ""1"": 3.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 10}","{""0"": 1, ""1"": 3.0}",0.06892986297607422,0.01088418779034815,0.8152967595983117,0.023483031082026835,0.8862769886960903,0.07098022909777857,0.9420471841704717,0.02354465699574564,0.9737501491468799,0.03170296497640812,0.7157314564408386,0.03058365772239062,0.744656732773813,0.02892527633297437,0.8132169174918198,0.026021521343014848,0.8438683016641985,0.03065138417237867,0.20666500050275277,0.02037221266510734,0.16712521369528968,-0.03953978680746309,,"{""0"": 1, ""1"": 3.0}",,gini,5,5,10,,,,
DecisionTreeClassifier,120,202,"{""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 10, ""min_samples_split"": 2}",balanced,0.05855998992919922,0.014737995712129347,0.8151003972092067,0.03231189636653923,0.9070976623188693,0.09199726510966266,0.7482496194824961,0.07348722064563233,0.7846056556496839,0.036356036167187744,0.8380842247108058,0.031167339390464746,0.8744690713158271,0.03638484660502128,0.7882067496374173,0.04262898992054318,0.8243908123940736,0.03618406275665631,0.19165262576243136,0.012458797933948166,0.14547489108208475,-0.04617773468034661,,balanced,,entropy,5,10,2,,,,
DecisionTreeClassifier,121,202,"{""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 10, ""min_samples_split"": 10}",balanced,0.07099723815917969,0.02052084845553378,0.8151003972092067,0.03231189636653923,0.9070976623188693,0.09199726510966266,0.7482496194824961,0.07348722064563233,0.7846056556496839,0.036356036167187744,0.8380842247108058,0.031167339390464746,0.8744690713158271,0.03638484660502128,0.7882067496374173,0.04262898992054318,0.8243908123940736,0.03618406275665631,0.19165262576243136,0.012458797933948166,0.14547489108208475,-0.04617773468034661,,balanced,,entropy,5,10,10,,,,
DecisionTreeClassifier,48,204,"{""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 10, ""min_samples_split"": 2}",None,0.04773435592651367,0.00503955650716123,0.8148777559506064,0.03190220251677959,0.9066065173699467,0.09172876141934028,0.831468797564688,0.06773151710781634,0.8611812432883905,0.029712445723702574,0.7984952691010447,0.06387634769053552,0.8338498281168256,0.035354559015780884,0.8103819008582903,0.029235389825341296,0.8455748656985648,0.035192964840274454,0.17853016883788206,0.016549602055312643,0.1375368703622359,-0.040993298475646145,,None,,entropy,5,10,2,,,,
DecisionTreeClassifier,49,204,"{""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 10, ""min_samples_split"": 10}",None,0.04423079490661621,0.004007047888157394,0.8148777559506064,0.03190220251677959,0.9066065173699467,0.09172876141934028,0.831468797564688,0.06773151710781634,0.8611812432883905,0.029712445723702574,0.7984952691010447,0.06387634769053552,0.8338498281168256,0.035354559015780884,0.8103819008582903,0.029235389825341296,0.8455748656985648,0.035192964840274454,0.17853016883788206,0.016549602055312643,0.1375368703622359,-0.040993298475646145,,None,,entropy,5,10,10,,,,
DecisionTreeClassifier,93,206,"{""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 8, ""min_samples_leaf"": 10, ""min_samples_split"": 2}",balanced,0.05900278091430664,0.013178978388462792,0.8146113700092334,0.039133522004036844,0.9490647321552904,0.13445336214605697,0.7541856925418569,0.04524687540845783,0.8287292685837011,0.07454357604184425,0.8229840615924902,0.0341051465769461,0.8948899153590076,0.07190585376651748,0.7863093890834036,0.03316489660928264,0.860522526173553,0.07421313709014932,0.1995490898345717,0.024953247260220995,0.11799659083025651,-0.08155249900431519,,balanced,,gini,8,10,2,,,,
DecisionTreeClassifier,94,206,"{""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 8, ""min_samples_leaf"": 10, ""min_samples_split"": 10}",balanced,0.05559520721435547,0.009449846980874765,0.8146113700092334,0.039133522004036844,0.9490647321552904,0.13445336214605697,0.7541856925418569,0.04524687540845783,0.8287292685837011,0.07454357604184425,0.8229840615924902,0.0341051465769461,0.8948899153590076,0.07190585376651748,0.7863093890834036,0.03316489660928264,0.860522526173553,0.07421313709014932,0.1995490898345717,0.024953247260220995,0.11799659083025651,-0.08155249900431519,,balanced,,gini,8,10,10,,,,
DecisionTreeClassifier,338,208,"{""class_weight"": {""0"": 1, ""1"": 3.0}, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 10, ""min_samples_split"": 30}","{""0"": 1, ""1"": 3.0}",0.047458648681640625,0.0061500375282575875,0.8142075685170314,0.044605485092273175,0.8981712314646936,0.08396366294766222,0.9641171993911721,0.016529358008467103,0.9779047846319054,0.013787585240733313,0.690963204350344,0.02783824456198012,0.7165672574352275,0.02560405308488356,0.8045332526277358,0.017720834928106378,0.8269416265907903,0.022408373963054506,0.20685853568208876,0.030226367050692506,0.17195477656285849,-0.03490375911923027,,"{""0"": 1, ""1"": 3.0}",,entropy,5,10,30,,,,
DecisionTreeClassifier,159,209,"{""class_weight"": {""0"": 1, ""1"": 1.5}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20, ""min_samples_split"": 2}","{""0"": 1, ""1"": 1.5}",0.05375638008117676,0.013068281259538433,0.813746333697182,0.03269476997568107,0.8861608909742446,0.07241455727706259,0.9254566210045662,0.04219120702178012,0.9447488366543372,0.019292215649771016,0.7047736863250373,0.03153957096264383,0.7352509157649627,0.03047722943992537,0.7995690094219506,0.028557849232598,0.8265090801354372,0.026940070713486586,0.19273472606703887,0.0285159696077333,0.15687684398064933,-0.03585788208638954,,"{""0"": 1, ""1"": 1.5}",,gini,5,20,2,,,,
DecisionTreeClassifier,160,209,"{""class_weight"": {""0"": 1, ""1"": 1.5}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20, ""min_samples_split"": 10}","{""0"": 1, ""1"": 1.5}",0.04644556045532226,0.01439294914904146,0.813746333697182,0.03269476997568107,0.8861608909742446,0.07241455727706259,0.9254566210045662,0.04219120702178012,0.9447488366543372,0.019292215649771016,0.7047736863250373,0.03153957096264383,0.7352509157649627,0.03047722943992537,0.7995690094219506,0.028557849232598,0.8265090801354372,0.026940070713486586,0.19273472606703887,0.0285159696077333,0.15687684398064933,-0.03585788208638954,,"{""0"": 1, ""1"": 1.5}",,gini,5,20,10,,,,
DecisionTreeClassifier,161,209,"{""class_weight"": {""0"": 1, ""1"": 1.5}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20, ""min_samples_split"": 30}","{""0"": 1, ""1"": 1.5}",0.04805455207824707,0.010257829647695872,0.813746333697182,0.03269476997568107,0.8861608909742446,0.07241455727706259,0.9254566210045662,0.04219120702178012,0.9447488366543372,0.019292215649771016,0.7047736863250373,0.03153957096264383,0.7352509157649627,0.03047722943992537,0.7995690094219506,0.028557849232598,0.8265090801354372,0.026940070713486586,0.19273472606703887,0.0285159696077333,0.15687684398064933,-0.03585788208638954,,"{""0"": 1, ""1"": 1.5}",,gini,5,20,30,,,,
DecisionTreeClassifier,231,209,"{""class_weight"": {""0"": 1, ""1"": 2.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20, ""min_samples_split"": 2}","{""0"": 1, ""1"": 2.0}",0.049742269515991214,0.00984291867628023,0.813746333697182,0.03269476997568107,0.8861608909742446,0.07241455727706259,0.9310121765601218,0.04063948317970898,0.9530246987233028,0.022012522163180948,0.702698587510808,0.029520024962594225,0.7289064411667654,0.026207853655957347,0.800483643568292,0.029026732960080442,0.8255820313306295,0.025098387762337415,0.19972793693095975,0.030334905308752092,0.16553258823097106,-0.03419534869998869,,"{""0"": 1, ""1"": 2.0}",,gini,5,20,2,,,,
DecisionTreeClassifier,232,209,"{""class_weight"": {""0"": 1, ""1"": 2.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20, ""min_samples_split"": 10}","{""0"": 1, ""1"": 2.0}",0.04530467987060547,0.007759384736035623,0.813746333697182,0.03269476997568107,0.8861608909742446,0.07241455727706259,0.9310121765601218,0.04063948317970898,0.9530246987233028,0.022012522163180948,0.702698587510808,0.029520024962594225,0.7289064411667654,0.026207853655957347,0.800483643568292,0.029026732960080442,0.8255820313306295,0.025098387762337415,0.19972793693095975,0.030334905308752092,0.16553258823097106,-0.03419534869998869,,"{""0"": 1, ""1"": 2.0}",,gini,5,20,10,,,,
DecisionTreeClassifier,233,209,"{""class_weight"": {""0"": 1, ""1"": 2.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20, ""min_samples_split"": 30}","{""0"": 1, ""1"": 2.0}",0.04922871589660645,0.005383591206255197,0.813746333697182,0.03269476997568107,0.8861608909742446,0.07241455727706259,0.9310121765601218,0.04063948317970898,0.9530246987233028,0.022012522163180948,0.702698587510808,0.029520024962594225,0.7289064411667654,0.026207853655957347,0.800483643568292,0.029026732960080442,0.8255820313306295,0.025098387762337415,0.19972793693095975,0.030334905308752092,0.16553258823097106,-0.03419534869998869,,"{""0"": 1, ""1"": 2.0}",,gini,5,20,30,,,,
DecisionTreeClassifier,299,215,"{""class_weight"": {""0"": 1, ""1"": 3.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 30}","{""0"": 1, ""1"": 3.0}",0.05079832077026367,0.00532089143706866,0.813693671451907,0.03326708892506651,0.8785591781702443,0.06486550671833735,0.9447869101978691,0.02601426498078321,0.9654647416776042,0.02067783147973512,0.7153231909628595,0.035706744886192465,0.7359659999002531,0.020642808937393675,0.8137985999347439,0.028792198018054507,0.8351867931761021,0.02138819324135821,0.20546593924586523,0.022603008648565653,0.17503953284020266,-0.030426406405662576,,"{""0"": 1, ""1"": 3.0}",,gini,5,5,30,,,,
DecisionTreeClassifier,162,216,"{""class_weight"": {""0"": 1, ""1"": 1.5}, ""criterion"": ""gini"", ""max_depth"": 8, ""min_samples_leaf"": 5, ""min_samples_split"": 2}","{""0"": 1, ""1"": 1.5}",0.045322322845458986,0.0035511033627713766,0.8135032594704882,0.029647610560803766,0.9654770638787227,0.1519738044082345,0.8511035007610349,0.05540517793490703,0.9440448633814581,0.09294136262042318,0.7475834166573675,0.036616766167511854,0.8435250459286381,0.09594162927127059,0.7946391191535955,0.03074153048371993,0.8902183484767727,0.0955792293231772,0.2036837087758038,0.026764204370263764,0.0937882118434454,-0.10989549693235841,,"{""0"": 1, ""1"": 1.5}",,gini,8,5,2,,,,
DecisionTreeClassifier,163,216,"{""class_weight"": {""0"": 1, ""1"": 1.5}, ""criterion"": ""gini"", ""max_depth"": 8, ""min_samples_leaf"": 5, ""min_samples_split"": 10}","{""0"": 1, ""1"": 1.5}",0.05249390602111816,0.012303269169380359,0.8135032594704882,0.029647610560803766,0.9654770638787227,0.1519738044082345,0.8511035007610349,0.05540517793490703,0.9440448633814581,0.09294136262042318,0.7475834166573675,0.036616766167511854,0.8435250459286381,0.09594162927127059,0.7946391191535955,0.03074153048371993,0.8902183484767727,0.0955792293231772,0.2036837087758038,0.026764204370263764,0.0937882118434454,-0.10989549693235841,,"{""0"": 1, ""1"": 1.5}",,gini,8,5,10,,,,
DecisionTreeClassifier,86,218,"{""class_weight"": ""balanced"", ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 10, ""min_samples_split"": 30}",balanced,0.061890029907226564,0.01809751940341443,0.8127743448176947,0.03651795917122618,0.9114549081784953,0.09868056336080056,0.7261415525114155,0.08999424797203458,0.7763345662808734,0.05019301376945784,0.8469696026260924,0.023884072227717455,0.8848486163761426,0.037879013750050206,0.7795611683044628,0.06103173877133107,0.8236668503763699,0.044105682071907126,0.19488010893946656,0.022614995539488734,0.14448692738686264,-0.050393181552603916,,balanced,,gini,5,10,30,,,,
DecisionTreeClassifier,9,219,"{""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",None,0.05392498970031738,0.010815914782998856,0.8126737796073897,0.01937005140732287,0.9129577116391807,0.10028393203179098,0.8177701674277017,0.0744840439872467,0.8590860279202959,0.04131586049259417,0.8016068114881648,0.04492041523301356,0.8521711344133468,0.05056432292518198,0.8057647088571768,0.021151223410562203,0.8535573504235832,0.04779264156640639,0.18200421081832716,0.006589021910939204,0.12851388664016444,-0.05349032417816271,,None,,gini,5,5,2,,,,
DecisionTreeClassifier,10,219,"{""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",None,0.04364957809448242,0.005410965028358856,0.8126737796073897,0.01937005140732287,0.9129577116391807,0.10028393203179098,0.8177701674277017,0.0744840439872467,0.8590860279202959,0.04131586049259417,0.8016068114881648,0.04492041523301356,0.8521711344133468,0.05056432292518198,0.8057647088571768,0.021151223410562203,0.8535573504235832,0.04779264156640639,0.18200421081832716,0.006589021910939204,0.12851388664016444,-0.05349032417816271,,None,,gini,5,5,10,,,,
DecisionTreeClassifier,122,221,"{""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 10, ""min_samples_split"": 30}",balanced,0.05918340682983399,0.021788346991604268,0.8126045394327267,0.030481162692911127,0.9033257573584189,0.09072121792569221,0.7427321156773211,0.07764948000786792,0.7735544684405202,0.030822352763199112,0.8361351657157543,0.02755084266184698,0.8770932107634775,0.04095804504772316,0.7843348973230128,0.04791063213899908,0.8188854258814849,0.03455052855847218,0.18833143138977243,0.011462258631420136,0.14770730828176679,-0.040624123108005644,,balanced,,entropy,5,10,30,,,,
DecisionTreeClassifier,225,222,"{""class_weight"": {""0"": 1, ""1"": 2.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 2}","{""0"": 1, ""1"": 2.0}",0.05260157585144043,0.007572851583116969,0.8124436237758832,0.02159344617861554,0.8962402902352415,0.08379666645935835,0.9200913242009132,0.05823820084959443,0.961985443264527,0.04189411906361373,0.7181337624896756,0.03285975328104234,0.7571939759275194,0.039060213437843716,0.8051075110091114,0.027878491136288912,0.8463808463423244,0.04127333533321298,0.19481872374066084,0.02111107413311633,0.14859749469707761,-0.04622122904358322,,"{""0"": 1, ""1"": 2.0}",,gini,5,5,2,,,,
DecisionTreeClassifier,226,222,"{""class_weight"": {""0"": 1, ""1"": 2.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 10}","{""0"": 1, ""1"": 2.0}",0.052102088928222656,0.0035185567245208183,0.8124436237758832,0.02159344617861554,0.8962402902352415,0.08379666645935835,0.9200913242009132,0.05823820084959443,0.961985443264527,0.04189411906361373,0.7181337624896756,0.03285975328104234,0.7571939759275194,0.039060213437843716,0.8051075110091114,0.027878491136288912,0.8463808463423244,0.04127333533321298,0.19481872374066084,0.02111107413311633,0.14859749469707761,-0.04622122904358322,,"{""0"": 1, ""1"": 2.0}",,gini,5,5,10,,,,
DecisionTreeClassifier,50,224,"{""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 10, ""min_samples_split"": 30}",None,0.04282541275024414,0.005590147710733773,0.8124385186865286,0.030437003418509665,0.9033257573584189,0.0908872386718903,0.8288051750380518,0.08653284292000168,0.8528862904188044,0.024081115380752527,0.8014226793521919,0.059725957940746026,0.8350590207894347,0.03363634143724281,0.8100533812572047,0.03510846404074657,0.8414452249549438,0.031391843697739064,0.17745421836864456,0.016021669830923502,0.13932374819475052,-0.03813047017389404,,None,,entropy,5,10,30,,,,
DecisionTreeClassifier,303,225,"{""class_weight"": {""0"": 1, ""1"": 3.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20, ""min_samples_split"": 2}","{""0"": 1, ""1"": 3.0}",0.04095711708068848,0.0009004838330479919,0.8118468083625616,0.03249887502629125,0.8855066750431764,0.07365986668061475,0.958599695585997,0.023060930468846965,0.9675360935449231,0.00893639795892609,0.6984119339410236,0.0331320244301867,0.7179540825750192,0.019542148633995615,0.8074433101515153,0.022109401623857286,0.8242098725285683,0.016766562377052985,0.21610877775173098,0.03204822427669975,0.18365781034317266,-0.03245096740855832,,"{""0"": 1, ""1"": 3.0}",,gini,5,20,2,,,,
DecisionTreeClassifier,304,225,"{""class_weight"": {""0"": 1, ""1"": 3.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20, ""min_samples_split"": 10}","{""0"": 1, ""1"": 3.0}",0.05355844497680664,0.011139656328273087,0.8118468083625616,0.03249887502629125,0.8855066750431764,0.07365986668061475,0.958599695585997,0.023060930468846965,0.9675360935449231,0.00893639795892609,0.6984119339410236,0.0331320244301867,0.7179540825750192,0.019542148633995615,0.8074433101515153,0.022109401623857286,0.8242098725285683,0.016766562377052985,0.21610877775173098,0.03204822427669975,0.18365781034317266,-0.03245096740855832,,"{""0"": 1, ""1"": 3.0}",,gini,5,20,10,,,,
DecisionTreeClassifier,305,225,"{""class_weight"": {""0"": 1, ""1"": 3.0}, ""criterion"": ""gini"", ""max_depth"": 5, ""min_samples_leaf"": 20, ""min_samples_split"": 30}","{""0"": 1, ""1"": 3.0}",0.046352291107177736,0.0068681650310817655,0.8118468083625616,0.03249887502629125,0.8855066750431764,0.07365986668061475,0.958599695585997,0.023060930468846965,0.9675360935449231,0.00893639795892609,0.6984119339410236,0.0331320244301867,0.7179540825750192,0.019542148633995615,0.8074433101515153,0.022109401623857286,0.8242098725285683,0.016766562377052985,0.21610877775173098,0.03204822427669975,0.18365781034317266,-0.03245096740855832,,"{""0"": 1, ""1"": 3.0}",,gini,5,20,30,,,,
DecisionTreeClassifier,198,228,"{""class_weight"": {""0"": 1, ""1"": 1.5}, ""criterion"": ""entropy"", ""max_depth"": 8, ""min_samples_leaf"": 5, ""min_samples_split"": 2}","{""0"": 1, ""1"": 1.5}",0.08037500381469727,0.014901502473661432,0.8114271967410336,0.019889761412142777,0.9665624883522306,0.155135291611197,0.8233637747336378,0.027065897359361386,0.9198997732967428,0.09653599856310502,0.7916938600410905,0.0265626200420852,0.8763328374244228,0.08463897738333226,0.8065718497311758,0.014000521112020499,0.8975679036772224,0.0909960539460466,0.19500635691014756,0.013549878516821639,0.09118004857025383,-0.10382630833989373,,"{""0"": 1, ""1"": 1.5}",,entropy,8,5,2,,,,
DecisionTreeClassifier,199,228,"{""class_weight"": {""0"": 1, ""1"": 1.5}, ""criterion"": ""entropy"", ""max_depth"": 8, ""min_samples_leaf"": 5, ""min_samples_split"": 10}","{""0"": 1, ""1"": 1.5}",0.04453401565551758,0.004575767265495238,0.8114271967410336,0.019889761412142777,0.9665624883522306,0.155135291611197,0.8233637747336378,0.027065897359361386,0.9198997732967428,0.09653599856310502,0.7916938600410905,0.0265626200420852,0.8763328374244228,0.08463897738333226,0.8065718497311758,0.014000521112020499,0.8975679036772224,0.0909960539460466,0.19500635691014756,0.013549878516821639,0.09118004857025383,-0.10382630833989373,,"{""0"": 1, ""1"": 1.5}",,entropy,8,5,10,,,,
DecisionTreeClassifier,18,230,"{""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 8, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",None,0.05186295509338379,0.013052286990109014,0.8104275034570397,0.027218677273127614,0.966959913569327,0.15653241011228725,0.8095129375951293,0.03980573219139691,0.8846509963011574,0.07513805870602808,0.7785320000469074,0.019240528206919398,0.9021621259788926,0.12363012593198519,0.7926527165831672,0.00929460200701475,0.8923784407938411,0.09972572421067394,0.20124035729213396,0.009365096077917008,0.08973671087254678,-0.11150364641958718,,None,,gini,8,5,2,,,,
DecisionTreeClassifier,19,230,"{""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 8, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",None,0.04287223815917969,0.003167815095312208,0.8104275034570397,0.027218677273127614,0.966959913569327,0.15653241011228725,0.8095129375951293,0.03980573219139691,0.8846509963011574,0.07513805870602808,0.7785320000469074,0.019240528206919398,0.9021621259788926,0.12363012593198519,0.7926527165831672,0.00929460200701475,0.8923784407938411,0.09972572421067394,0.20124035729213396,0.009365096077917008,0.08973671087254678,-0.11150364641958718,,None,,gini,8,5,10,,,,
DecisionTreeClassifier,117,232,"{""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 2}",balanced,0.05539846420288086,0.012067341246755615,0.8096565109808216,0.013201848025852727,0.9168934845043916,0.10723697352356998,0.7288812785388128,0.061264263490441555,0.7887364276339339,0.05985514909512113,0.8264694223829581,0.043767006268487695,0.8835205133303112,0.05705109094735317,0.7720314745000566,0.03252233551874356,0.8313139555289313,0.05928248102887468,0.20047170989381505,0.014998163854515575,0.13666674200529252,-0.06380496788852252,,balanced,,entropy,5,5,2,,,,
DecisionTreeClassifier,118,232,"{""class_weight"": ""balanced"", ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 10}",balanced,0.05050468444824219,0.013218900228698677,0.8096565109808216,0.013201848025852727,0.9168934845043916,0.10723697352356998,0.7288812785388128,0.061264263490441555,0.7887364276339339,0.05985514909512113,0.8264694223829581,0.043767006268487695,0.8835205133303112,0.05705109094735317,0.7720314745000566,0.03252233551874356,0.8313139555289313,0.05928248102887468,0.20047170989381505,0.014998163854515575,0.13666674200529252,-0.06380496788852252,,balanced,,entropy,5,5,10,,,,
DecisionTreeClassifier,333,234,"{""class_weight"": {""0"": 1, ""1"": 3.0}, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 2}","{""0"": 1, ""1"": 3.0}",0.05135598182678223,0.011065355566018632,0.8093533319820401,0.016151880053466593,0.8965622012242671,0.08720886924222704,0.9530060882800608,0.027110103015792805,0.9848084954062761,0.03180240712621529,0.6986071690502383,0.03130084277860975,0.7298589430386982,0.03125177398845991,0.8055295135867855,0.02049378148768279,0.8382038829218956,0.03267436933511014,0.21070872041159308,0.021262783340829216,0.16633637212265565,-0.044372348288937435,,"{""0"": 1, ""1"": 3.0}",,entropy,5,5,2,,,,
DecisionTreeClassifier,334,234,"{""class_weight"": {""0"": 1, ""1"": 3.0}, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 10}","{""0"": 1, ""1"": 3.0}",0.05217742919921875,0.016896100239943968,0.8093533319820401,0.016151880053466593,0.8965622012242671,0.08720886924222704,0.9530060882800608,0.027110103015792805,0.9848084954062761,0.03180240712621529,0.6986071690502383,0.03130084277860975,0.7298589430386982,0.03125177398845991,0.8055295135867855,0.02049378148768279,0.8382038829218956,0.03267436933511014,0.21070872041159308,0.021262783340829216,0.16633637212265565,-0.044372348288937435,,"{""0"": 1, ""1"": 3.0}",,entropy,5,5,10,,,,
DecisionTreeClassifier,189,236,"{""class_weight"": {""0"": 1, ""1"": 1.5}, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 2}","{""0"": 1, ""1"": 1.5}",0.048128366470336914,0.009123634398340973,0.8091186952594732,0.015213373599267341,0.9056116281784975,0.09649293291902428,0.9170091324200913,0.05772193420576967,0.9530485622240782,0.03603942980398689,0.7343806403956707,0.0524400141566813,0.7630663735090579,0.02868573311338718,0.8122929442563629,0.022389849892218795,0.8453889016954681,0.033095957439105206,0.1855714310898988,0.023057595457824414,0.1378995599705397,-0.04767187111935908,,"{""0"": 1, ""1"": 1.5}",,entropy,5,5,2,,,,
DecisionTreeClassifier,190,236,"{""class_weight"": {""0"": 1, ""1"": 1.5}, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 10}","{""0"": 1, ""1"": 1.5}",0.07438497543334961,0.03486583742473211,0.8091186952594732,0.015213373599267341,0.9056116281784975,0.09649293291902428,0.9170091324200913,0.05772193420576967,0.9530485622240782,0.03603942980398689,0.7343806403956707,0.0524400141566813,0.7630663735090579,0.02868573311338718,0.8122929442563629,0.022389849892218795,0.8453889016954681,0.033095957439105206,0.1855714310898988,0.023057595457824414,0.1378995599705397,-0.04767187111935908,,"{""0"": 1, ""1"": 1.5}",,entropy,5,5,10,,,,
DecisionTreeClassifier,261,238,"{""class_weight"": {""0"": 1, ""1"": 2.0}, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 2}","{""0"": 1, ""1"": 2.0}",0.0511136531829834,0.006952278900862602,0.8089480457336468,0.015407177907666249,0.9035721455044785,0.09462409977083175,0.9446347031963469,0.0382218420664955,0.981360219544207,0.03672551634786014,0.6980683659589039,0.0325757425089652,0.7345194166752318,0.036451050716327926,0.8020921717811111,0.025618847842315745,0.8399814733530164,0.03788930157190529,0.19201739939967039,0.02594960507434349,0.14668484336703738,-0.045332556032633003,,"{""0"": 1, ""1"": 2.0}",,entropy,5,5,2,,,,
DecisionTreeClassifier,262,238,"{""class_weight"": {""0"": 1, ""1"": 2.0}, ""criterion"": ""entropy"", ""max_depth"": 5, ""min_samples_leaf"": 5, ""min_samples_split"": 10}","{""0"": 1, ""1"": 2.0}",0.05601506233215332,0.009030695051588954,0.8089480457336468,0.015407177907666249,0.9035721455044785,0.09462409977083175,0.9446347031963469,0.0382218420664955,0.981360219544207,0.03672551634786014,0.6980683659589039,0.0325757425089652,0.7345194166752318,0.036451050716327926,0.8020921717811111,0.025618847842315745,0.8399814733530164,0.03788930157190529,0.19201739939967039,0.02594960507434349,0.14668484336703738,-0.045332556032633003,,"{""0"": 1, ""1"": 2.0}",,entropy,5,5,10,,,,
